qbin,tbin,q,duration_s,impact_over_sigma,n,regime,granularity,variant,method,seed,primary
0,0,7.787988971971756e-07,9.345501018597444,0.004238062463766004,2581,stress,aggressive,random_n20,random_traders,23,False
0,1,8.138969715286891e-07,40.39622058144696,0.004758494881434528,2253,stress,aggressive,random_n20,random_traders,23,False
0,2,8.180530129108927e-07,90.0011363446677,0.004091284285479652,1941,stress,aggressive,random_n20,random_traders,23,False
0,3,8.323477564860512e-07,175.24987250687758,0.0036778497686983267,1454,stress,aggressive,random_n20,random_traders,23,False
0,4,9.057353610373865e-07,392.98751244132654,0.003413105034216564,784,stress,aggressive,random_n20,random_traders,23,False
1,0,3.275457159996666e-06,9.614741706984669,0.005736136604374569,1761,stress,aggressive,random_n20,random_traders,23,False
1,1,3.3014859093190757e-06,41.19268537860697,0.007170587044392117,2010,stress,aggressive,random_n20,random_traders,23,False
1,2,3.4076939839788947e-06,91.65555884713052,0.007450607035359601,1969,stress,aggressive,random_n20,random_traders,23,False
1,3,3.49396262437652e-06,179.5828219795693,0.007794199801377471,1811,stress,aggressive,random_n20,random_traders,23,False
1,4,3.624424487379967e-06,432.39166854893904,0.009177012178269996,1461,stress,aggressive,random_n20,random_traders,23,False
2,0,1.217866547524197e-05,9.457887845751634,0.005991196379574884,1530,stress,aggressive,random_n20,random_traders,23,False
2,1,1.2165110884476908e-05,40.748876733178655,0.008186254559287523,1724,stress,aggressive,random_n20,random_traders,23,False
2,2,1.2252693894447458e-05,91.39484966352028,0.009520529949843332,1801,stress,aggressive,random_n20,random_traders,23,False
2,3,1.2284565624879007e-05,180.882239444666,0.011063215824641997,2006,stress,aggressive,random_n20,random_traders,23,False
2,4,1.248665771947826e-05,470.0230955581753,0.010766973890314401,1951,stress,aggressive,random_n20,random_traders,23,False
3,0,4.500273941716934e-05,9.369479373870742,0.007536887323162011,1439,stress,aggressive,random_n20,random_traders,23,False
3,1,4.5862401530535305e-05,41.221816051956814,0.009760302542243202,1482,stress,aggressive,random_n20,random_traders,23,False
3,2,4.4647298024593876e-05,92.9852379952858,0.011794310045935454,1697,stress,aggressive,random_n20,random_traders,23,False
3,3,4.521349360607818e-05,181.90051502047083,0.012714762950819644,1954,stress,aggressive,random_n20,random_traders,23,False
3,4,4.620851113835819e-05,532.2460232508197,0.014104046969266693,2440,stress,aggressive,random_n20,random_traders,23,False
4,0,0.0006786504604144511,7.707094346650998,0.012539781482398132,1702,stress,aggressive,random_n20,random_traders,23,False
4,1,0.0006580411836909243,41.1912502514582,0.017088390130960907,1543,stress,aggressive,random_n20,random_traders,23,False
4,2,0.0006864263817273178,91.99409297069825,0.018258079158758454,1604,stress,aggressive,random_n20,random_traders,23,False
4,3,0.0006778969791220047,182.6528555551203,0.01937606840678723,1787,stress,aggressive,random_n20,random_traders,23,False
4,4,0.0006367343253667884,535.3714660824916,0.023362521728662503,2376,stress,aggressive,random_n20,random_traders,23,False
