clock,horizon,mean_impact_bps,fraction_of_completion,fraction_of_size_endpoint,reference_quote_completion_bps,reference_size_endpoint_bps,sem_iid,n,n_before_complete_filter,regime,granularity,variant,method,seed,primary
z,1.5,0.6985127670250049,1.829173908942969,1.1325426828316776,0.38187334928074546,0.6167650699738089,0.051936246853177354,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,1.5833333333333333,0.7137409483524968,1.8690514792321082,1.157233091009525,0.38187334928074546,0.6167650699738089,0.053433683000074235,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,1.6666666666666665,0.6984350659622465,1.8289704355586525,1.132416701211542,0.38187334928074546,0.6167650699738089,0.05458655798744794,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,1.75,0.7072548005306053,1.8520664033316607,1.146716691593185,0.38187334928074546,0.6167650699738089,0.055611427363474145,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,1.8333333333333333,0.7145496768434548,1.8711692716690018,1.1585443333776966,0.38187334928074546,0.6167650699738089,0.056710299540235126,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,1.9166666666666665,0.6979625568508344,1.827733090474734,1.1316505924702798,0.38187334928074546,0.6167650699738089,0.05797119181901121,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,2.0,0.6738524517615517,1.7645966994836009,1.0925593626600272,0.38187334928074546,0.6167650699738089,0.05968648036299395,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,2.083333333333333,0.6623449559650074,1.734462374010984,1.073901535949716,0.38187334928074546,0.6167650699738089,0.06097772841355924,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,2.1666666666666665,0.6681493809903862,1.7496622433821023,1.0833126153184378,0.38187334928074546,0.6167650699738089,0.06214181198653253,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,2.25,0.6619072091907304,1.7333160599906379,1.0731917895720626,0.38187334928074546,0.6167650699738089,0.06338287240681595,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,2.333333333333333,0.6826617630117786,1.7876653720338564,1.106842453060398,0.38187334928074546,0.6167650699738089,0.06420656231752728,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,2.4166666666666665,0.6845709889149907,1.7926650032121203,1.1099380010999345,0.38187334928074546,0.6167650699738089,0.06454458445570385,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,2.5,0.6876464213838999,1.8007185436718087,1.1149243931941557,0.38187334928074546,0.6167650699738089,0.06626311014197007,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,2.583333333333333,0.6814930075390869,1.7846047880080451,1.1049474763024871,0.38187334928074546,0.6167650699738089,0.06719677720652062,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,2.6666666666666665,0.6709583218131441,1.7570179303606477,1.0878669277454973,0.38187334928074546,0.6167650699738089,0.0682178977713379,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,2.75,0.6683844742252123,1.7502778748087753,1.0836937867664838,0.38187334928074546,0.6167650699738089,0.0692195583928598,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,2.833333333333333,0.67160068687029,1.758700071987854,1.0889084346148359,0.38187334928074546,0.6167650699738089,0.06982473304364259,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,2.9166666666666665,0.6698421477394362,1.7540950396278687,1.086057204516918,0.38187334928074546,0.6167650699738089,0.07092416603737954,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
z,3.0,0.68671183300333,1.798271165811243,1.1134090862708739,0.38187334928074546,0.6167650699738089,0.07213672389572172,5413,5421,normal,aggressive,threshold_wait20s,time_threshold,7,False
seconds,0.1,0.7246649763002913,1.6561970274656854,1.0592375035361303,0.4375475648626024,0.6841383295824487,0.04408918630517669,5317,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
seconds,1.0,0.7721790761395824,1.7647888781693029,1.1286885162696083,0.4375475648626024,0.6841383295824487,0.04510555633110674,5317,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
seconds,5.0,0.7807606270054773,1.7844017192751374,1.1412321064981117,0.4375475648626024,0.6841383295824487,0.04753069390093891,5317,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
seconds,15.0,0.7422344809009436,1.6963515295394644,1.0849187200985404,0.4375475648626024,0.6841383295824487,0.05235805937763605,5317,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
seconds,30.0,0.7030373692174013,1.6067678709128856,1.0276245882122805,0.4375475648626024,0.6841383295824487,0.06015420022072283,5317,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
seconds,60.0,0.6647293894506409,1.5192162928832151,0.9716300939553354,0.4375475648626024,0.6841383295824487,0.07252599130245363,5317,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
seconds,180.0,0.706910079157239,1.6156188170747132,1.0332853000484399,0.4375475648626024,0.6841383295824487,0.10935695187441585,5317,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
seconds,600.0,0.6087870526038043,1.3913619946553104,0.8898595887404326,0.4375475648626024,0.6841383295824487,0.18765985261736953,5317,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,1.0,0.43823136142876024,1.0,0.6397197249789114,0.43823136142876024,0.6850365000754146,0.042126461720148015,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,1.0833333333333333,0.7830160607389682,1.7867640923417958,1.1430282337550879,0.43823136142876024,0.6850365000754146,0.04557396870739293,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,1.1666666666666667,0.7742955091744053,1.7668646685850582,1.1302981798621887,0.43823136142876024,0.6850365000754146,0.046597433544521144,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,1.25,0.7793178444445716,1.7783251337918204,1.1376296655123892,0.43823136142876024,0.6850365000754146,0.04774601801478899,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,1.3333333333333333,0.7841836344257522,1.7894283783549587,1.1447326300706935,0.43823136142876024,0.6850365000754146,0.04834034956903219,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,1.4166666666666665,0.7963507871716268,1.817192600217598,1.1624939504449145,0.43823136142876024,0.6850365000754146,0.051276593399426584,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,1.5,0.7912191905399423,1.8054828115458013,1.1550029676562317,0.43823136142876024,0.6850365000754146,0.0523071703215725,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,1.5833333333333333,0.7941138745605598,1.8120881900636236,1.1592285585850346,0.43823136142876024,0.6850365000754146,0.053273651487319836,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,1.6666666666666665,0.7812222371360655,1.782670766850315,1.1404096526974286,0.43823136142876024,0.6850365000754146,0.05480256707950048,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,1.75,0.7747558686694499,1.7679151627659029,1.1309702017106509,0.43823136142876024,0.6850365000754146,0.0559160668871442,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,1.8333333333333333,0.7676274412800361,1.7516488066425688,1.1205642928450223,0.43823136142876024,0.6850365000754146,0.056807303889903286,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,1.9166666666666665,0.7631654697174755,1.741467035196515,1.1140508128157547,0.43823136142876024,0.6850365000754146,0.058016225370391736,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,2.0,0.770141957341455,1.7573866800189077,1.1242349236232978,0.43823136142876024,0.6850365000754146,0.05915951408478431,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,2.083333333333333,0.7692457660112387,1.7553416613162425,1.122926684821252,0.43823136142876024,0.6850365000754146,0.06051746665222224,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,2.1666666666666665,0.7506104666511408,1.7128177778147482,1.0957233177626409,0.43823136142876024,0.6850365000754146,0.0615350032652497,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,2.25,0.7421844747781932,1.693590509721756,1.083423255106096,0.43823136142876024,0.6850365000754146,0.06276070508784817,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,2.333333333333333,0.7400229446948348,1.6886581149330508,1.0802679048683783,0.43823136142876024,0.6850365000754146,0.06407123461961045,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,2.4166666666666665,0.718736026650653,1.640083503625498,1.049193767881753,0.43823136142876024,0.6850365000754146,0.06545400038617918,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,2.5,0.7161598673793579,1.634204966628748,1.0454331518109137,0.43823136142876024,0.6850365000754146,0.06646928078038997,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,2.583333333333333,0.7299759048777111,1.6657317780675938,1.0656014749540341,0.43823136142876024,0.6850365000754146,0.06749222672901001,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,2.6666666666666665,0.7328859588064628,1.6723722291737493,1.0698495025094,0.43823136142876024,0.6850365000754146,0.06904927861938932,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,2.75,0.7243132084673867,1.6528100729850035,1.0573352053323408,0.43823136142876024,0.6850365000754146,0.06998920857928735,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,2.833333333333333,0.7205347149918815,1.6441879299617699,1.051819450368789,0.43823136142876024,0.6850365000754146,0.07083371889606929,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,2.9166666666666665,0.7259301552242254,1.6564997832594281,1.0596955857743477,0.43823136142876024,0.6850365000754146,0.07196471479455062,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
z,3.0,0.7295522246643028,1.664764982327492,1.0649829966490654,0.43823136142876024,0.6850365000754146,0.07277165024912308,5352,5359,normal,aggressive,threshold_wait20s,time_threshold,23,False
seconds,0.1,0.6459588865974817,1.7739214779534935,1.0626591298511068,0.36414175859841336,0.6078702647461274,0.04268175255914733,5364,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
seconds,1.0,0.686584699781471,1.8854874058502515,1.1294921623912926,0.36414175859841336,0.6078702647461274,0.04362706115323276,5364,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
seconds,5.0,0.7103369933781154,1.9507155567991221,1.1685667725082465,0.36414175859841336,0.6078702647461274,0.04636511315629011,5364,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
seconds,15.0,0.714076359291797,1.9609845408565245,1.1747183580200717,0.36414175859841336,0.6078702647461274,0.052133341369905474,5364,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
seconds,30.0,0.7024949323303434,1.9291798200630879,1.1556658929907277,0.36414175859841336,0.6078702647461274,0.058827575529785014,5364,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
seconds,60.0,0.6799040093814475,1.8671410057402023,1.1185018396407405,0.36414175859841336,0.6078702647461274,0.07069584698980894,5364,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
seconds,180.0,0.640186662155251,1.7580698918446989,1.0531633134294212,0.36414175859841336,0.6078702647461274,0.10780348716236304,5364,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
seconds,600.0,0.5741768775785115,1.5767949267574426,0.9445714174196568,0.36414175859841336,0.6078702647461274,0.18468870991626365,5364,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,1.0,0.36359182134402185,1.0,0.598861868420861,0.36359182134402185,0.6071380405347517,0.041026625437389413,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,1.0833333333333333,0.6914522377521506,1.901726598789237,1.1388715441765715,0.36359182134402185,0.6071380405347517,0.04473467187535105,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,1.1666666666666667,0.6956852600431881,1.9133688361624268,1.145843636202479,0.36359182134402185,0.6071380405347517,0.04694499276884582,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,1.25,0.6915288837650158,1.901937401146072,1.1389977856698532,0.36359182134402185,0.6071380405347517,0.04791803027190043,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,1.3333333333333333,0.6903503638752204,1.898696074414797,1.1370566786873992,0.36359182134402185,0.6071380405347517,0.04916350684512449,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,1.4166666666666665,0.7004540571075313,1.9264846346606308,1.1536981877969452,0.36359182134402185,0.6071380405347517,0.05053801521905,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,1.5,0.6857730054649794,1.8861067967095924,1.1295174403187915,0.36359182134402185,0.6071380405347517,0.0515467258970785,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,1.5833333333333333,0.6822728798340797,1.8764802720590612,1.123752481780175,0.36359182134402185,0.6071380405347517,0.053892690767151794,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,1.6666666666666665,0.6884027504131042,1.8933394812578968,1.1338488193010876,0.36359182134402185,0.6071380405347517,0.055470143314872114,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,1.75,0.6899120989224048,1.897490698146443,1.1363348248031828,0.36359182134402185,0.6071380405347517,0.05624829457835251,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,1.8333333333333333,0.6863319157886962,1.8876439883924272,1.1304380058020949,0.36359182134402185,0.6071380405347517,0.05732812876389449,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,1.9166666666666665,0.6911135336618377,1.900795048434059,1.1383136741903415,0.36359182134402185,0.6071380405347517,0.05866576257254634,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,2.0,0.6787823997598155,1.866880275938792,1.1180034101667575,0.36359182134402185,0.6071380405347517,0.05957107600656708,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,2.083333333333333,0.6697782633836821,1.8421158674797418,1.1031729502466332,0.36359182134402185,0.6071380405347517,0.060621373950071875,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,2.1666666666666665,0.6633924444705595,1.8245527141351001,1.092655047419299,0.36359182134402185,0.6071380405347517,0.06091690582052255,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,2.25,0.6776792347914358,1.8638462006279068,1.116186418157151,0.36359182134402185,0.6071380405347517,0.061958688372147526,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,2.333333333333333,0.6746852355568926,1.8556116940774685,1.111255086178832,0.36359182134402185,0.6071380405347517,0.06266384318142053,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,2.4166666666666665,0.6759103569481355,1.8589811906374136,1.1132729491843583,0.36359182134402185,0.6071380405347517,0.06331556031992044,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,2.5,0.671969618376868,1.8481428319617412,1.1067822694572296,0.36359182134402185,0.6071380405347517,0.06433298105106208,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,2.583333333333333,0.664168875871905,1.8266881620626014,1.093933885755078,0.36359182134402185,0.6071380405347517,0.06535955548557597,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,2.6666666666666665,0.6638041894655408,1.8256851515850385,1.093333221026439,0.36359182134402185,0.6071380405347517,0.06642965316161631,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,2.75,0.6518076447027019,1.7926906119430481,1.0735740493687504,0.36359182134402185,0.6071380405347517,0.067340202228808,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,2.833333333333333,0.635488118156469,1.7478064160172222,1.0466946159340424,0.36359182134402185,0.6071380405347517,0.06810090119871555,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,2.9166666666666665,0.6354837173114459,1.7477943122107977,1.046687367425912,0.36359182134402185,0.6071380405347517,0.06919013469609375,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
z,3.0,0.6441957765100276,1.7717554100330133,1.0610367552371391,0.36359182134402185,0.6071380405347517,0.07034689364685497,5395,5405,normal,aggressive,threshold_wait20s,time_threshold,71,False
seconds,0.1,0.9060927852093716,1.6579714222774855,0.98384276630286,0.5465068776425049,0.9209731638464328,0.010128766923972833,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,1.0,0.9068362804849834,1.659331872266366,0.9846500593975976,0.5465068776425049,0.9209731638464328,0.010567738965312564,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,5.0,1.0364366915034222,1.8964751111172706,1.1253712183911608,0.5465068776425049,0.9209731638464328,0.013518677897615941,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,15.0,1.1727804906393569,2.1459574227106546,1.2734144019368099,0.5465068776425049,0.9209731638464328,0.01936015104913315,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,30.0,1.2240180980370956,2.239712157543572,1.3290486043317478,0.5465068776425049,0.9209731638464328,0.02565013131493412,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,60.0,1.2731446946089462,2.3296041581415707,1.382390654350528,0.5465068776425049,0.9209731638464328,0.034609885973705894,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,180.0,1.3168050175804635,2.409493954149001,1.4297973809365345,0.5465068776425049,0.9209731638464328,0.05926990016130874,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,600.0,1.1524112840115808,2.108685784491491,1.2512973550700974,0.5465068776425049,0.9209731638464328,0.10308026828022822,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.0,0.5460548001429711,1.0,0.5942030647375739,0.5460548001429711,0.918970016393525,0.008388482469418179,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.0833333333333333,0.832335737275253,1.5242714413595966,0.9057267619478314,0.5460548001429711,0.918970016393525,0.009740175426197593,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.1666666666666667,0.8452124683521942,1.5478528311277475,0.9197388960188381,0.5460548001429711,0.918970016393525,0.009823895536063955,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.25,0.8522512562525731,1.5607430903078443,0.9273983275289133,0.5460548001429711,0.918970016393525,0.009896703582540233,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.3333333333333333,0.855983345334146,1.5675777323265496,0.9314594927628121,0.5460548001429711,0.918970016393525,0.00993775024783657,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.4166666666666665,0.8599946886080527,1.5749237775821843,0.9358245353674111,0.5460548001429711,0.918970016393525,0.009990690679228772,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.5,0.8645356779212082,1.5832397731781693,0.9407659254368896,0.5460548001429711,0.918970016393525,0.010034112512079979,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.5833333333333333,0.8659546185605416,1.5858383047522198,0.9423099808620078,0.5460548001429711,0.918970016393525,0.010058553172936639,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.6666666666666665,0.8688718268895382,1.5911806409577305,0.9454844134081807,0.5460548001429711,0.918970016393525,0.010100609714413757,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.75,0.8712349224721297,1.5955082205009792,0.9480558744356747,0.5460548001429711,0.918970016393525,0.010133397661580796,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.8333333333333333,0.874000010045946,1.600571975225033,0.9510647730117868,0.5460548001429711,0.918970016393525,0.010153132455876521,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.9166666666666665,0.8756782501643882,1.6036453666099322,0.952890991591832,0.5460548001429711,0.918970016393525,0.010170414070068334,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.0,0.8785226593252028,1.608854384386298,0.955986205918821,0.5460548001429711,0.918970016393525,0.010210010674498017,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.083333333333333,0.8810120915176473,1.6134133264408181,0.958695143259578,0.5460548001429711,0.918970016393525,0.010246106787537545,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.1666666666666665,0.8826650705364614,1.616440456718551,0.9604938733479668,0.5460548001429711,0.918970016393525,0.010284300305605022,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.25,0.8836179646397494,1.618185508869065,0.9615307886839292,0.5460548001429711,0.918970016393525,0.010326631376265976,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.333333333333333,0.8855130388031343,1.62165599234964,0.9635929606042078,0.5460548001429711,0.918970016393525,0.010385734554634783,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.4166666666666665,0.8861864165717648,1.6228891611972616,0.9643257133128035,0.5460548001429711,0.918970016393525,0.010412362886217538,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.5,0.8891372256597615,1.6282930310784973,0.9675367093576768,0.5460548001429711,0.918970016393525,0.010475912065428493,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.583333333333333,0.8900255934977856,1.6299199151161279,0.9685034088388095,0.5460548001429711,0.918970016393525,0.01049761422914763,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.6666666666666665,0.8929392774447156,1.6352557970572206,0.9716740062412847,0.5460548001429711,0.918970016393525,0.010556135644233853,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.75,0.8946603177504168,1.6384075691966662,0.9735467989058978,0.5460548001429711,0.918970016393525,0.01059381797027553,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.833333333333333,0.8963880509293615,1.6415715981155445,0.9754268745864136,0.5460548001429711,0.918970016393525,0.010633326981854018,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.9166666666666665,0.8973121373645491,1.64326389426411,0.9764324421443348,0.5460548001429711,0.918970016393525,0.010685278720047991,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,3.0,0.8993243378623852,1.6469488733125668,0.9786220679884217,0.5460548001429711,0.918970016393525,0.010743728940231703,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,0.1,2.120935008176974,1.2881452216814913,1.02607009287689,1.646503028135596,2.067046903423827,0.012885081098650985,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,1.0,2.1505068238993417,1.3061055990491863,1.0403764038141916,1.646503028135596,2.067046903423827,0.013308081124573474,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,5.0,2.051034654717629,1.2456913954419513,0.9922535629551147,1.646503028135596,2.067046903423827,0.014083023283035559,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,15.0,1.835683882090187,1.1148985763899921,0.8880707443307584,1.646503028135596,2.067046903423827,0.015852669117223824,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,30.0,1.6788674716070195,1.0196564737011575,0.8122057940853532,1.646503028135596,2.067046903423827,0.018333619279246923,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,60.0,1.5901727035112254,0.9657879009866409,0.7692968654350737,1.646503028135596,2.067046903423827,0.022665755370185423,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,180.0,1.5306491201760415,0.9296363833045964,0.7405004296906356,1.646503028135596,2.067046903423827,0.035337767238070826,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,600.0,1.5145704711280603,0.9198710510985647,0.7327218693583332,1.646503028135596,2.067046903423827,0.05919033860718394,58703,59098,normal,fill,random_n6,random_traders,7,True
z,1.0,1.6440778645462573,1.0,0.7964769784700059,1.6440778645462573,2.0641875521681143,0.012002491260580821,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.0833333333333333,2.1017868521723115,1.2783986072048819,1.018215059946808,1.6440778645462573,2.0641875521681143,0.013280707127567713,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.1666666666666667,2.0570383415773636,1.2511806076441991,0.9965365498967177,1.6440778645462573,2.0641875521681143,0.013550059181650996,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.25,2.020975364891164,1.2292455293465832,0.9790657650117294,1.6440778645462573,2.0641875521681143,0.013913357638747915,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.3333333333333333,1.9871765270529627,1.2086875992344779,0.9626918469524423,1.6440778645462573,2.0641875521681143,0.014311879154583646,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.4166666666666665,1.9520007251078257,1.1872921393820668,0.9456508557362177,1.6440778645462573,2.0641875521681143,0.014688310557339226,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.5,1.9228799081886987,1.1695795860127263,0.9315432147476166,1.6440778645462573,2.0641875521681143,0.015014598338643414,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.5833333333333333,1.8976452937367903,1.1542307908029126,0.9193182527157492,1.6440778645462573,2.0641875521681143,0.015339469046164267,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.6666666666666665,1.8766552676520518,1.1414637397176943,0.9091495904434225,1.6440778645462573,2.0641875521681143,0.015675522776305607,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.75,1.8572815272511776,1.129679784213725,0.8997639411691958,1.6440778645462573,2.0641875521681143,0.01605218150622566,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.8333333333333333,1.8434651615396151,1.1212760668415094,0.8930705737486577,1.6440778645462573,2.0641875521681143,0.01641099841237115,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.9166666666666665,1.8254384055805017,1.110311406135437,0.8843374739195365,1.6440778645462573,2.0641875521681143,0.016741126929463203,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.0,1.8115473956063577,1.1018622868609205,0.8776079449290367,1.6440778645462573,2.0641875521681143,0.017038051114707204,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.083333333333333,1.8022437597353087,1.0962034089746127,0.8731007789686196,1.6440778645462573,2.0641875521681143,0.01739403245418543,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.1666666666666665,1.792269659540693,1.0901367253888152,0.8682688051568701,1.6440778645462573,2.0641875521681143,0.017710960497610735,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.25,1.7815181158894295,1.0835971667200226,0.8630601972278228,1.6440778645462573,2.0641875521681143,0.018043821814759282,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.333333333333333,1.775303386631987,1.0798170968149043,0.8600494585713887,1.6440778645462573,2.0641875521681143,0.018373529303364493,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.4166666666666665,1.7626798689666778,1.0721389217493984,0.8539339688950509,1.6440778645462573,2.0641875521681143,0.018632519538943685,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.5,1.7539003397732,1.066798828446761,0.8496807075166184,1.6440778645462573,2.0641875521681143,0.01887776215823152,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.583333333333333,1.7473263986820435,1.062800270207568,0.8464959479320295,1.6440778645462573,2.0641875521681143,0.01920411389237797,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.6666666666666665,1.746108794770596,1.0620596703018672,0.8459060771568818,1.6440778645462573,2.0641875521681143,0.01958345281201798,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.75,1.7428187681002967,1.060058532313669,0.8443122168185402,1.6440778645462573,2.0641875521681143,0.01985607733642974,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.833333333333333,1.7357107783927217,1.0557351423691566,0.8408687362587872,1.6440778645462573,2.0641875521681143,0.020104385894478417,59006,59098,normal,fill,random_n6,random_traders,7,True
