qbin,tbin,q,duration_s,impact_over_sigma,n,regime,granularity,variant,method,seed,primary
0,0,7.880989044274979e-07,2.5870075502689285,0.003290157815354584,2417,stress,aggressive,random_n6,random_traders,23,True
0,1,8.067947785271531e-07,12.150879187555955,0.003926577671326413,2234,stress,aggressive,random_n6,random_traders,23,True
0,2,8.531239396204328e-07,27.73073581842966,0.0033040585260404438,1834,stress,aggressive,random_n6,random_traders,23,True
0,3,8.663110157016798e-07,55.608125363439314,0.003563537982560803,1384,stress,aggressive,random_n6,random_traders,23,True
0,4,9.480026075739582e-07,127.52738257489878,0.002990282991370291,741,stress,aggressive,random_n6,random_traders,23,True
1,0,3.18982219300898e-06,2.7546544432624116,0.0045707884329471826,1692,stress,aggressive,random_n6,random_traders,23,True
1,1,3.280506190466903e-06,12.254546331246738,0.006068087758856895,1917,stress,aggressive,random_n6,random_traders,23,True
1,2,3.356570278906211e-06,28.063387955981355,0.006326553757293657,1931,stress,aggressive,random_n6,random_traders,23,True
1,3,3.4425458905551584e-06,56.011252722857144,0.0066834151936843176,1750,stress,aggressive,random_n6,random_traders,23,True
1,4,3.6414002118454257e-06,139.87910451781653,0.006600632705501117,1319,stress,aggressive,random_n6,random_traders,23,True
2,0,1.1891434585440105e-05,2.704702561904762,0.004276638336579272,1470,stress,aggressive,random_n6,random_traders,23,True
2,1,1.1701416724659887e-05,12.252519168447519,0.006262957015155093,1591,stress,aggressive,random_n6,random_traders,23,True
2,2,1.174436486232169e-05,28.323686040674026,0.006756246407199039,1721,stress,aggressive,random_n6,random_traders,23,True
2,3,1.1828494166706793e-05,56.95292756353306,0.007554133142242531,1936,stress,aggressive,random_n6,random_traders,23,True
2,4,1.2259881776683675e-05,152.68194837387625,0.00900495432419447,1891,stress,aggressive,random_n6,random_traders,23,True
3,0,4.2573127691413575e-05,2.4973394716285924,0.00531555718194348,1357,stress,aggressive,random_n6,random_traders,23,True
3,1,4.125513996200413e-05,12.580587183195592,0.007567150425561754,1452,stress,aggressive,random_n6,random_traders,23,True
3,2,4.222352992464519e-05,28.30353752615572,0.009743298207080803,1644,stress,aggressive,random_n6,random_traders,23,True
3,3,4.2460863999227994e-05,57.59757709961262,0.01142200451316549,1807,stress,aggressive,random_n6,random_traders,23,True
3,4,4.301140276264264e-05,169.41353936313325,0.010856951005095062,2349,stress,aggressive,random_n6,random_traders,23,True
4,0,0.0008901306674675929,2.2849628739545995,0.008722846612491522,1674,stress,aggressive,random_n6,random_traders,23,True
4,1,0.0006610111575259524,12.138752754770318,0.010748855509787093,1415,stress,aggressive,random_n6,random_traders,23,True
4,2,0.0007119864931865661,28.46772554901961,0.013619051180050577,1479,stress,aggressive,random_n6,random_traders,23,True
4,3,0.0006668266332601448,57.36546081235566,0.015126844490557933,1732,stress,aggressive,random_n6,random_traders,23,True
4,4,0.0006893035646161304,178.59107635887446,0.018039242598646272,2310,stress,aggressive,random_n6,random_traders,23,True
