qbin,tbin,q,duration_s,impact_over_sigma,n,regime,granularity,variant,method,seed,primary
0,0,5.260464337471555e-07,4.306479041522492,0.001455088708294334,289,stress,aggressive,threshold_wait20s,time_threshold,23,False
0,1,5.172898018646946e-07,10.90360933941606,0.001737718593223425,274,stress,aggressive,threshold_wait20s,time_threshold,23,False
0,2,5.256784760899001e-07,19.811694460992907,0.00012045896712283684,282,stress,aggressive,threshold_wait20s,time_threshold,23,False
0,3,5.031618793471663e-07,33.41638603030303,0.0018269017234680892,231,stress,aggressive,threshold_wait20s,time_threshold,23,False
0,4,5.286399517494197e-07,64.85291871957672,0.00044153977710565545,189,stress,aggressive,threshold_wait20s,time_threshold,23,False
1,0,1.7804364633522261e-06,4.233535172131148,0.0038130329726414553,244,stress,aggressive,threshold_wait20s,time_threshold,23,False
1,1,1.8096712198432252e-06,11.021712550943397,0.002555772028928597,265,stress,aggressive,threshold_wait20s,time_threshold,23,False
1,2,1.8355203243056208e-06,19.68913687121212,0.0020208624999963503,264,stress,aggressive,threshold_wait20s,time_threshold,23,False
1,3,1.8047379878991868e-06,33.62271593359375,0.0013840168711316105,256,stress,aggressive,threshold_wait20s,time_threshold,23,False
1,4,1.8014178510361659e-06,65.63921985169492,0.00621646017091766,236,stress,aggressive,threshold_wait20s,time_threshold,23,False
2,0,5.114489558834191e-06,4.383196145038168,0.002981399377880821,262,stress,aggressive,threshold_wait20s,time_threshold,23,False
2,1,5.122542175023817e-06,10.916568477732794,0.002706375432615908,247,stress,aggressive,threshold_wait20s,time_threshold,23,False
2,2,5.128085883444242e-06,19.763606654901963,0.001412542172007082,255,stress,aggressive,threshold_wait20s,time_threshold,23,False
2,3,5.088086957492483e-06,33.55424781538461,0.0008794228066113358,260,stress,aggressive,threshold_wait20s,time_threshold,23,False
2,4,5.216916526042109e-06,67.24735465145228,0.0008379788821566414,241,stress,aggressive,threshold_wait20s,time_threshold,23,False
3,0,1.8044033892472957e-05,4.18675000421941,0.002245247377463636,237,stress,aggressive,threshold_wait20s,time_threshold,23,False
3,1,1.739541171164942e-05,10.984557665236052,0.002318454421524296,233,stress,aggressive,threshold_wait20s,time_threshold,23,False
3,2,1.8277373833741403e-05,20.06764080952381,0.0018711381801266025,252,stress,aggressive,threshold_wait20s,time_threshold,23,False
3,3,1.8212507039065168e-05,33.554684697761196,0.0036898501866132628,268,stress,aggressive,threshold_wait20s,time_threshold,23,False
3,4,1.861416082994146e-05,70.35036206545455,0.00497052968469458,275,stress,aggressive,threshold_wait20s,time_threshold,23,False
4,0,0.00030401212102855343,4.336830214592275,0.00419620643787513,233,stress,aggressive,threshold_wait20s,time_threshold,23,False
4,1,0.0005798970615270874,11.006771357723578,0.003434033136333606,246,stress,aggressive,threshold_wait20s,time_threshold,23,False
4,2,0.0002723215646412897,20.083948264150944,0.0029372062200991498,212,stress,aggressive,threshold_wait20s,time_threshold,23,False
4,3,0.0003353097917651243,34.1378134,0.0036397734002561566,250,stress,aggressive,threshold_wait20s,time_threshold,23,False
4,4,0.00029298863737263893,76.37473590123457,0.007256214683889772,324,stress,aggressive,threshold_wait20s,time_threshold,23,False
