qbin,tbin,q,duration_s,impact_over_sigma,n,regime,granularity,variant,method,seed,primary
0,0,7.62119817155186e-07,10.159598341203703,0.0032881394211123735,2160,normal,aggressive,random_n20,random_traders,23,False
0,1,7.56734739037371e-07,43.285879165778255,0.0027735784111674764,1876,normal,aggressive,random_n20,random_traders,23,False
0,2,8.15344178212428e-07,95.6498488160348,0.004354936153363224,1609,normal,aggressive,random_n20,random_traders,23,False
0,3,8.339107327546419e-07,187.5282244861111,0.003926743227551188,1224,normal,aggressive,random_n20,random_traders,23,False
0,4,8.980458830622111e-07,404.5618366729927,0.0048543478759932425,685,normal,aggressive,random_n20,random_traders,23,False
1,0,3.2944524921835758e-06,10.95925054595336,0.0048778202180154795,1458,normal,aggressive,random_n20,random_traders,23,False
1,1,3.4258272178959887e-06,44.25536133161807,0.006031215048425553,1749,normal,aggressive,random_n20,random_traders,23,False
1,2,3.412483512607103e-06,97.35350856274007,0.007858347119387047,1562,normal,aggressive,random_n20,random_traders,23,False
1,3,3.5468507442515496e-06,189.1250583371795,0.007772503235499212,1560,normal,aggressive,random_n20,random_traders,23,False
1,4,3.640994147437793e-06,445.1934203570262,0.008771745711156714,1224,normal,aggressive,random_n20,random_traders,23,False
2,0,1.3344531157750024e-05,10.29986257480315,0.00465511522571008,1270,normal,aggressive,random_n20,random_traders,23,False
2,1,1.273776535819437e-05,44.09516012929145,0.007446120201073687,1369,normal,aggressive,random_n20,random_traders,23,False
2,2,1.2939490504564087e-05,97.52876035736875,0.007979504836477332,1581,normal,aggressive,random_n20,random_traders,23,False
2,3,1.3252473327238074e-05,190.715231245625,0.010048100136902247,1600,normal,aggressive,random_n20,random_traders,23,False
2,4,1.3196466371364848e-05,484.6593557137911,0.01163567095825764,1733,normal,aggressive,random_n20,random_traders,23,False
3,0,5.4773874124323156e-05,9.456792549186677,0.005921033960677697,1291,normal,aggressive,random_n20,random_traders,23,False
3,1,5.5265976582327904e-05,43.81622423886329,0.007429562146713521,1302,normal,aggressive,random_n20,random_traders,23,False
3,2,5.6105090058325095e-05,97.61828022503516,0.009776814816383284,1422,normal,aggressive,random_n20,random_traders,23,False
3,3,5.4032009039240534e-05,191.64172119098987,0.012257976856514655,1576,normal,aggressive,random_n20,random_traders,23,False
3,4,5.699053806646613e-05,512.3364574755351,0.0152934306022701,1962,normal,aggressive,random_n20,random_traders,23,False
4,0,0.0007301419051358194,8.149889073454545,0.010112061792002018,1375,normal,aggressive,random_n20,random_traders,23,False
4,1,0.0006504617537309735,44.41912322752585,0.01266924169185267,1257,normal,aggressive,random_n20,random_traders,23,False
4,2,0.0006160846371731151,98.60380725670775,0.01667799848567571,1379,normal,aggressive,random_n20,random_traders,23,False
4,3,0.0006636384978983715,191.57414832831137,0.02203180059977402,1593,normal,aggressive,random_n20,random_traders,23,False
4,4,0.0007428748138099391,543.3582287492308,0.026680042465151703,1950,normal,aggressive,random_n20,random_traders,23,False
