qbin,tbin,q,duration_s,impact_over_sigma,n,regime,granularity,variant,method,seed,primary
0,0,7.788308761454789e-07,2.5155603309580363,0.003411685192192704,2526,stress,aggressive,random_n6,random_traders,7,True
0,1,8.14124081766571e-07,12.083360175462964,0.0036855655104649217,2160,stress,aggressive,random_n6,random_traders,7,True
0,2,7.963586811624742e-07,27.640096405644716,0.003937971912226899,1807,stress,aggressive,random_n6,random_traders,7,True
0,3,8.403694605784813e-07,55.573581028694406,0.0035796987115553256,1394,stress,aggressive,random_n6,random_traders,7,True
0,4,8.986729373835635e-07,127.62062963445378,0.003874615001183816,714,stress,aggressive,random_n6,random_traders,7,True
1,0,3.1803679484480926e-06,2.6981753609933374,0.004618827368768938,1651,stress,aggressive,random_n6,random_traders,7,True
1,1,3.2667237916779817e-06,12.139762718970738,0.006071951781172008,1982,stress,aggressive,random_n6,random_traders,7,True
1,2,3.334542781793235e-06,27.89308703157895,0.006954536435108737,1900,stress,aggressive,random_n6,random_traders,7,True
1,3,3.4596823896858507e-06,55.988599420993225,0.007040472291941782,1772,stress,aggressive,random_n6,random_traders,7,True
1,4,3.5305999852355022e-06,138.33759046254826,0.007145285413751723,1295,stress,aggressive,random_n6,random_traders,7,True
2,0,1.1878557998210531e-05,2.5739875409836066,0.004325449734986865,1464,stress,aggressive,random_n6,random_traders,7,True
2,1,1.1925063972834166e-05,12.349521668144394,0.006104592728748193,1579,stress,aggressive,random_n6,random_traders,7,True
2,2,1.1746756034871588e-05,28.089415187180943,0.007384069635497333,1763,stress,aggressive,random_n6,random_traders,7,True
2,3,1.1829674991415209e-05,57.164174619710764,0.007855817100513082,1867,stress,aggressive,random_n6,random_traders,7,True
2,4,1.2098049308970591e-05,150.0674319196058,0.0085068402841087,1928,stress,aggressive,random_n6,random_traders,7,True
3,0,4.238515343637716e-05,2.4278285782312925,0.005191954283967538,1323,stress,aggressive,random_n6,random_traders,7,True
3,1,4.2148407437178285e-05,12.39787203942896,0.007988097959231645,1471,stress,aggressive,random_n6,random_traders,7,True
3,2,4.2872174684277126e-05,28.26625079088146,0.010382969894376974,1645,stress,aggressive,random_n6,random_traders,7,True
3,3,4.3361478849688526e-05,57.25586985067114,0.010227640241708255,1788,stress,aggressive,random_n6,random_traders,7,True
3,4,4.340573200546106e-05,167.3536922697008,0.011613589249393963,2373,stress,aggressive,random_n6,random_traders,7,True
4,0,0.0008436900865521147,2.1253528515577274,0.007886485151628365,1637,stress,aggressive,random_n6,random_traders,7,True
4,1,0.0007385752837108056,12.15305250213068,0.011536289976606549,1408,stress,aggressive,random_n6,random_traders,7,True
4,2,0.0006729673151985538,28.600066650740242,0.012394032066635575,1486,stress,aggressive,random_n6,random_traders,7,True
4,3,0.000690613845858253,57.19827166048342,0.014958680604375019,1779,stress,aggressive,random_n6,random_traders,7,True
4,4,0.0007383389475996163,182.26831150371015,0.018336742629385887,2291,stress,aggressive,random_n6,random_traders,7,True
