qbin,tbin,q,duration_s,impact_over_sigma,n,regime,granularity,variant,method,seed,primary
0,0,2.5136975057496506e-07,1.8691244802494802,0.00247736694818838,481,normal,fill,threshold_wait5s,time_threshold,71,True
0,1,2.557300481987827e-07,4.416683042283298,0.0020635998362791264,473,normal,fill,threshold_wait5s,time_threshold,71,True
0,2,2.613068733091056e-07,7.132305431670282,0.002281911563619702,461,normal,fill,threshold_wait5s,time_threshold,71,True
0,3,2.565690880915129e-07,10.87390693800539,0.0016126966371080268,371,normal,fill,threshold_wait5s,time_threshold,71,True
0,4,2.6462931592893644e-07,19.47714723754789,0.0031347291277759627,261,normal,fill,threshold_wait5s,time_threshold,71,True
1,0,6.365617663474605e-07,1.8642823094629157,0.003299101468309158,391,normal,fill,threshold_wait5s,time_threshold,71,True
1,1,6.350251526746434e-07,4.467103062052506,0.003111089181682575,419,normal,fill,threshold_wait5s,time_threshold,71,True
1,2,6.207312910187857e-07,7.137500112554113,0.0033466557520827997,462,normal,fill,threshold_wait5s,time_threshold,71,True
1,3,6.381971164989508e-07,10.9058575,0.0038516676378991554,418,normal,fill,threshold_wait5s,time_threshold,71,True
1,4,6.520789727742031e-07,19.951464675070028,0.0038401441465538604,357,normal,fill,threshold_wait5s,time_threshold,71,True
2,0,1.4302767621964001e-06,1.96935974120603,0.004150713531998895,398,normal,fill,threshold_wait5s,time_threshold,71,True
2,1,1.4092679373911978e-06,4.476292213429256,0.003263753467170753,417,normal,fill,threshold_wait5s,time_threshold,71,True
2,2,1.4426613279022167e-06,7.094433960835509,0.004012562916715351,383,normal,fill,threshold_wait5s,time_threshold,71,True
2,3,1.457256433953085e-06,10.880461573732719,0.004820093436744898,434,normal,fill,threshold_wait5s,time_threshold,71,True
2,4,1.4329841655719966e-06,21.34936221014493,0.005763809213800245,414,normal,fill,threshold_wait5s,time_threshold,71,True
3,0,5.661742743650581e-06,1.850658336956522,0.003093912546749764,368,normal,fill,threshold_wait5s,time_threshold,71,True
3,1,5.328263976039475e-06,4.4357730842391305,0.001865359385144535,368,normal,fill,threshold_wait5s,time_threshold,71,True
3,2,5.393837839604725e-06,7.162550805774278,0.0024173163160025263,381,normal,fill,threshold_wait5s,time_threshold,71,True
3,3,5.384578384141067e-06,10.973354884955752,0.0030907466909017803,452,normal,fill,threshold_wait5s,time_threshold,71,True
3,4,5.311108759484522e-06,22.707182353556487,0.004123296027475856,478,normal,fill,threshold_wait5s,time_threshold,71,True
4,0,0.00011953332269784147,1.7320539339853303,0.00411490581586276,409,normal,fill,threshold_wait5s,time_threshold,71,True
4,1,7.151298334301651e-05,4.512630089189189,0.003034746772966607,370,normal,fill,threshold_wait5s,time_threshold,71,True
4,2,9.630678751291184e-05,7.189382763231198,0.0037987912240444923,359,normal,fill,threshold_wait5s,time_threshold,71,True
4,3,9.851521272056608e-05,11.008768811827958,0.003147451890820153,372,normal,fill,threshold_wait5s,time_threshold,71,True
4,4,0.00012104467118394743,22.663922683426446,0.003537118172968745,537,normal,fill,threshold_wait5s,time_threshold,71,True
