window_start,strategy,arrival_mid,average_touch_fill,shortfall_bp,terminal_mid_drift_bp,mean_spread,mean_touch_depth
2026-07-18 13:20:00.317468166+00:00,immediate,64679.95,64679.9,0.007730370848405793,-0.0,0.09999999999854481,2.43234786
2026-07-18 13:20:00.317468166+00:00,twap,64679.95,64679.900000000016,0.007730370846155959,-0.0,0.09999999999854481,2.43234786
2026-07-18 13:20:00.317468166+00:00,adaptive,64679.95,64679.89999999999,0.007730370850655627,-0.0,0.09999999999854481,2.43234786
2026-07-18 14:10:00.317468166+00:00,immediate,64679.95,64679.9,0.007730370848405793,-0.0,0.09999999999854481,2.43234786
2026-07-18 14:10:00.317468166+00:00,twap,64679.95,64679.900000000016,0.007730370846155959,-0.0,0.09999999999854481,2.43234786
2026-07-18 14:10:00.317468166+00:00,adaptive,64679.95,64679.89999999999,0.007730370850655627,-0.0,0.09999999999854481,2.43234786
2026-07-18 15:00:00.317468166+00:00,immediate,64679.95,64679.9,0.007730370848405793,-0.0,0.09999999999854481,2.43234786
2026-07-18 15:00:00.317468166+00:00,twap,64679.95,64679.900000000016,0.007730370846155959,-0.0,0.09999999999854481,2.43234786
2026-07-18 15:00:00.317468166+00:00,adaptive,64679.95,64679.89999999999,0.007730370850655627,-0.0,0.09999999999854481,2.43234786
2026-07-18 15:50:00.317468166+00:00,immediate,64679.95,64679.9,0.007730370848405793,-0.0,0.09999999999854481,2.43234786
2026-07-18 15:50:00.317468166+00:00,twap,64679.95,64679.900000000016,0.007730370846155959,-0.0,0.09999999999854481,2.43234786
2026-07-18 15:50:00.317468166+00:00,adaptive,64679.95,64679.89999999999,0.007730370850655627,-0.0,0.09999999999854481,2.43234786
2026-07-18 16:40:00.317468166+00:00,immediate,64679.95,64679.9,0.007730370848405793,-0.0,0.09999999999854481,2.43234786
2026-07-18 16:40:00.317468166+00:00,twap,64679.95,64679.900000000016,0.007730370846155959,-0.0,0.09999999999854481,2.43234786
2026-07-18 16:40:00.317468166+00:00,adaptive,64679.95,64679.89999999999,0.007730370850655627,-0.0,0.09999999999854481,2.43234786
2026-07-18 17:30:00.317468166+00:00,immediate,64679.95,64679.9,0.007730370848405793,-0.0,0.09999999999854481,2.43234786
2026-07-18 17:30:00.317468166+00:00,twap,64679.95,64679.900000000016,0.007730370846155959,-0.0,0.09999999999854481,2.43234786
2026-07-18 17:30:00.317468166+00:00,adaptive,64679.95,64679.89999999999,0.007730370850655627,-0.0,0.09999999999854481,2.43234786
2026-07-18 18:20:00.317468166+00:00,immediate,64679.95,64679.9,0.007730370848405793,-0.0,0.09999999999854481,2.43234786
2026-07-18 18:20:00.317468166+00:00,twap,64679.95,64679.900000000016,0.007730370846155959,-0.0,0.09999999999854481,2.43234786
2026-07-18 18:20:00.317468166+00:00,adaptive,64679.95,64679.89999999999,0.007730370850655627,-0.0,0.09999999999854481,2.43234786
2026-07-18 19:10:00.317468166+00:00,immediate,64679.95,64679.9,0.007730370848405793,-0.0,0.09999999999854481,2.43234786
2026-07-18 19:10:00.317468166+00:00,twap,64679.95,64679.900000000016,0.007730370846155959,-0.0,0.09999999999854481,2.43234786
2026-07-18 19:10:00.317468166+00:00,adaptive,64679.95,64679.89999999999,0.007730370850655627,-0.0,0.09999999999854481,2.43234786
