qbin,tbin,q,duration_s,impact_over_sigma,n,regime,granularity,variant,method,seed,primary
0,0,5.393570139369732e-07,4.332184179104478,0.0019627582574995727,268,stress,aggressive,threshold_wait20s,time_threshold,71,False
0,1,5.195357042807555e-07,10.816252183908045,0.001485012453919622,261,stress,aggressive,threshold_wait20s,time_threshold,71,False
0,2,5.307957930305407e-07,20.169894240282684,0.0020220835351415145,283,stress,aggressive,threshold_wait20s,time_threshold,71,False
0,3,5.198431260606501e-07,34.14664597887324,-0.0001754100784153456,284,stress,aggressive,threshold_wait20s,time_threshold,71,False
0,4,5.521842025239441e-07,64.48825723780487,-0.0016615137872803933,164,stress,aggressive,threshold_wait20s,time_threshold,71,False
1,0,1.8205892936648635e-06,4.0395737859778595,0.0029234734139211623,271,stress,aggressive,threshold_wait20s,time_threshold,71,False
1,1,1.9109544053400186e-06,10.927192282608695,0.0030996739663523096,276,stress,aggressive,threshold_wait20s,time_threshold,71,False
1,2,1.8993205368609314e-06,19.849974118773947,0.0030007283957709887,261,stress,aggressive,threshold_wait20s,time_threshold,71,False
1,3,1.9067668231298588e-06,34.046719532467534,0.002760174669416398,231,stress,aggressive,threshold_wait20s,time_threshold,71,False
1,4,1.901662074695085e-06,66.11997214479638,0.006636203960920447,221,stress,aggressive,threshold_wait20s,time_threshold,71,False
2,0,5.331276799952569e-06,4.108029906882591,0.002372448508644647,247,stress,aggressive,threshold_wait20s,time_threshold,71,False
2,1,5.407944137550704e-06,10.975288680327868,0.0022247485654136524,244,stress,aggressive,threshold_wait20s,time_threshold,71,False
2,2,5.129579618317095e-06,20.167257519083968,0.002380819329206807,262,stress,aggressive,threshold_wait20s,time_threshold,71,False
2,3,5.385358691753236e-06,34.03444979527559,0.002911084030940355,254,stress,aggressive,threshold_wait20s,time_threshold,71,False
2,4,5.439184022900938e-06,72.00330237944665,0.00289301468365333,253,stress,aggressive,threshold_wait20s,time_threshold,71,False
3,0,1.7943312139008574e-05,4.10613634893617,0.003215993964246038,235,stress,aggressive,threshold_wait20s,time_threshold,71,False
3,1,1.7953742227623153e-05,11.108208930041153,0.0021468170826175674,243,stress,aggressive,threshold_wait20s,time_threshold,71,False
3,2,1.8436020493148056e-05,20.16799814349776,0.003492312059160611,223,stress,aggressive,threshold_wait20s,time_threshold,71,False
3,3,1.818236528391776e-05,34.068374332089554,0.0029926275326663363,268,stress,aggressive,threshold_wait20s,time_threshold,71,False
3,4,1.8503538772367688e-05,75.71575133333333,0.004191281480123993,291,stress,aggressive,threshold_wait20s,time_threshold,71,False
4,0,0.0003109433622385748,4.077672744769875,0.0031296830241923793,239,stress,aggressive,threshold_wait20s,time_threshold,71,False
4,1,0.000311217798512809,11.078236266949153,0.003136312108173713,236,stress,aggressive,threshold_wait20s,time_threshold,71,False
4,2,0.0003217594145812456,20.115471121212124,0.004527177260140289,231,stress,aggressive,threshold_wait20s,time_threshold,71,False
4,3,0.00029713095337871516,34.173373313901344,0.002741401563803698,223,stress,aggressive,threshold_wait20s,time_threshold,71,False
4,4,0.0003180430231625842,72.79723503625377,0.0038925230525328858,331,stress,aggressive,threshold_wait20s,time_threshold,71,False
