qbin,tbin,q,duration_s,impact_over_sigma,n,regime,granularity,variant,method,seed,primary
0,0,4.895871751653996e-07,1.5039319903004493,0.004339060724809255,4227,stress,fill,random_n6,random_traders,23,True
0,1,5.1627309221824e-07,7.30153164811828,0.005328072420686495,3720,stress,fill,random_n6,random_traders,23,True
0,2,5.379816404040084e-07,16.679834199239018,0.0051750256583058445,2891,stress,fill,random_n6,random_traders,23,True
0,3,5.536772641711957e-07,33.42368700916988,0.005566233965879339,2072,stress,fill,random_n6,random_traders,23,True
0,4,5.999647567468913e-07,77.02333979960707,0.005585981835287905,1018,stress,fill,random_n6,random_traders,23,True
1,0,1.793359540305672e-06,1.6024022994248743,0.005556582281768438,2782,stress,fill,random_n6,random_traders,23,True
1,1,1.8118711233394173e-06,7.449306605039268,0.007145101532629711,3056,stress,fill,random_n6,random_traders,23,True
1,2,1.8808567420006853e-06,16.99247837978864,0.008234937301593252,3028,stress,fill,random_n6,random_traders,23,True
1,3,1.9219178229380143e-06,33.797605682053046,0.008592772979130562,2903,stress,fill,random_n6,random_traders,23,True
1,4,2.00509764604533e-06,83.73850331959241,0.008322105517349545,2159,stress,fill,random_n6,random_traders,23,True
2,0,7.443344178427876e-06,1.5849941719745224,0.004222346902671919,2198,stress,fill,random_n6,random_traders,23,True
2,1,7.315938454885208e-06,7.607155684189723,0.0062378493874330745,2530,stress,fill,random_n6,random_traders,23,True
2,2,7.215584507810187e-06,17.059984570140642,0.007953662394597733,2773,stress,fill,random_n6,random_traders,23,True
2,3,7.218942047248717e-06,34.43732515855573,0.009485377269369901,3185,stress,fill,random_n6,random_traders,23,True
2,4,7.368572504627683e-06,95.36222131903733,0.010442572863356153,3241,stress,fill,random_n6,random_traders,23,True
3,0,2.731974168151753e-05,1.5285393050928129,0.005216729510943716,2101,stress,fill,random_n6,random_traders,23,True
3,1,2.693556351671303e-05,7.508190441129032,0.007602902517232089,2480,stress,fill,random_n6,random_traders,23,True
3,2,2.737884827613702e-05,16.96861456906686,0.009179768227694122,2722,stress,fill,random_n6,random_traders,23,True
3,3,2.746506572792956e-05,34.5558316828688,0.011283934662789772,2942,stress,fill,random_n6,random_traders,23,True
3,4,2.829941374487786e-05,100.82897421178387,0.013037240248726897,3683,stress,fill,random_n6,random_traders,23,True
4,0,0.0005253825655419523,1.2971015423664123,0.007649940203208922,2620,stress,fill,random_n6,random_traders,23,True
4,1,0.00042839339158147726,7.536121370214753,0.011377301467887362,2142,stress,fill,random_n6,random_traders,23,True
4,2,0.0004334695506135676,17.04171400437724,0.013336317279300297,2513,stress,fill,random_n6,random_traders,23,True
4,3,0.00044636818933990394,34.42001966914366,0.014933422164337733,2826,stress,fill,random_n6,random_traders,23,True
4,4,0.0004418898646468395,112.76513518630782,0.018336702878780475,3827,stress,fill,random_n6,random_traders,23,True
