qbin,tbin,q,duration_s,impact_over_sigma,n,regime,granularity,variant,method,seed,primary
0,0,4.7646667761735863e-07,1.9180861104972375,0.0010699809229924146,362,normal,aggressive,threshold_wait5s,time_threshold,23,True
0,1,4.83341853445789e-07,4.196590601108033,0.0011716849131211177,361,normal,aggressive,threshold_wait5s,time_threshold,23,True
0,2,4.621164573600831e-07,6.7873423938547495,0.0009706619231090146,358,normal,aggressive,threshold_wait5s,time_threshold,23,True
0,3,4.807025038901198e-07,10.376464136752137,0.0006184589904318182,351,normal,aggressive,threshold_wait5s,time_threshold,23,True
0,4,5.023721568287841e-07,18.128965369477914,0.000463573814393038,249,normal,aggressive,threshold_wait5s,time_threshold,23,True
1,0,1.7079155508929663e-06,1.8443386139410187,0.0026267485733740326,373,normal,aggressive,threshold_wait5s,time_threshold,23,True
1,1,1.7134180702675354e-06,4.208065486413044,0.002373997234216857,368,normal,aggressive,threshold_wait5s,time_threshold,23,True
1,2,1.7236186215940657e-06,6.730047654178675,0.0026010923356266156,347,normal,aggressive,threshold_wait5s,time_threshold,23,True
1,3,1.7529119612042186e-06,10.42958728164557,0.0031863888607828374,316,normal,aggressive,threshold_wait5s,time_threshold,23,True
1,4,1.780316435109243e-06,19.768366413043477,0.0029457370904896196,276,normal,aggressive,threshold_wait5s,time_threshold,23,True
2,0,4.936909332401053e-06,1.9177626781250001,0.0028592912958868366,320,normal,aggressive,threshold_wait5s,time_threshold,23,True
2,1,5.044398974258902e-06,4.217640550769231,0.0028585713459441074,325,normal,aggressive,threshold_wait5s,time_threshold,23,True
2,2,5.069435356869567e-06,6.768152388571429,0.002814245759413228,350,normal,aggressive,threshold_wait5s,time_threshold,23,True
2,3,4.977649586989347e-06,10.472697115384616,0.0030943756984534846,338,normal,aggressive,threshold_wait5s,time_threshold,23,True
2,4,5.237057482475179e-06,20.28521283573487,0.0039166245379928105,347,normal,aggressive,threshold_wait5s,time_threshold,23,True
3,0,1.9734330013003437e-05,1.8997490094637222,0.003129409290281895,317,normal,aggressive,threshold_wait5s,time_threshold,23,True
3,1,1.862356873298382e-05,4.297418864553314,0.002664299665147028,347,normal,aggressive,threshold_wait5s,time_threshold,23,True
3,2,1.930400889500697e-05,6.695778739130435,0.0038630987398273896,322,normal,aggressive,threshold_wait5s,time_threshold,23,True
3,3,1.96439039919274e-05,10.509383192771084,0.0030273749246029994,332,normal,aggressive,threshold_wait5s,time_threshold,23,True
3,4,1.94775423071384e-05,20.937137411602208,0.004631988178772532,362,normal,aggressive,threshold_wait5s,time_threshold,23,True
4,0,0.0004035056643960883,1.7929526990291262,0.004137508455466816,309,normal,aggressive,threshold_wait5s,time_threshold,23,True
4,1,0.0003670087924121452,4.261005630824372,0.004147733100887108,279,normal,aggressive,threshold_wait5s,time_threshold,23,True
4,2,0.0003163542580989554,6.786532432343235,0.002831606166851171,303,normal,aggressive,threshold_wait5s,time_threshold,23,True
4,3,0.00029114736110495254,10.52147973760933,0.004092257752526848,343,normal,aggressive,threshold_wait5s,time_threshold,23,True
4,4,0.00039488748327488004,22.20647841704036,0.006786264326284444,446,normal,aggressive,threshold_wait5s,time_threshold,23,True
