number,value,params_market_maker_asymmetric_liquidity,params_market_maker_flow_response,params_market_maker_flow_signal_decay,params_market_maker_inventory_signal_decay,params_market_maker_inventory_skew,params_market_maker_level_spacing_ticks,params_market_maker_quote_size,params_market_maker_quote_size_sigma,params_market_maker_refresh_seconds,params_market_maker_spread_sensitivity,params_market_order_arrival_rate,params_order_flow_burst_interval_seconds,params_order_flow_burst_probability,params_reference_price_volatility,params_sign_regime_switch_probability,params_trade_sign_persistence,params_trade_size_median,params_trade_size_sigma,user_attrs_loss_std,user_attrs_metric_distances,user_attrs_seed_losses,state
10,27.000344173231973,0.5411707406778317,0.05875051392394376,1.1068583951220008,2.081403458315455,0.018948674519042703,2.0,1.0326318145339755,0.2382448418277294,0.17797304431818767,0.001770340247508059,0.7133064688850284,0.011016108546559088,0.1679127878872885,5.749731578231112,0.12571635168455234,0.8254788003466329,0.002291063953749639,2.914422197501839,2.820015734133172,"{'median_spread': 0.0, 'mean_trade_size': 1.409075888189302, 'trades_per_second': 0.6610876035887524, 'return_volatility': 0.1539036088450996, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951064668637323, 'trade_size_distribution': 1.0990876578031639, 'interarrival_distribution': 0.7336239396450837, 'bid_depth_distribution': 0.8656691135103186, 'ask_depth_distribution': 0.9077211450575654, 'sign_acf_curve': 0.6219319266357816, 'response_curve': 1.419978926191499, 'clock_response_curve': 1.0502592994632398, 'size_impact_curve': 3.4156448596702305, 'flow_impact_curve': 3.8510016467945576}","[25.354820664659755, 24.413004796591988, 30.810204698324203]",COMPLETE
11,40.77802504125452,0.41447577931619006,0.3541344520466925,0.1459863316037942,0.07744850176286446,0.8043927409283828,2.0,0.22614290352617478,0.805401813490271,0.6755804666264417,0.03702158411890916,0.5174958804639578,0.00582133078491999,0.6496920495006719,7.103411910319924,0.1205632089328436,0.792920092845325,0.0005523914083838797,2.288762328439783,5.387234005671775,"{'median_spread': 0.0, 'mean_trade_size': 0.8266259459500693, 'trades_per_second': 0.15578318109764652, 'return_volatility': 0.4283713974975343, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951359219668089, 'trade_size_distribution': 0.9462060580007844, 'interarrival_distribution': 0.10589552817981045, 'bid_depth_distribution': 0.9794102711317342, 'ask_depth_distribution': 1.013357757265444, 'sign_acf_curve': 0.7020917663399256, 'response_curve': 3.2536596809099763, 'clock_response_curve': 1.2235208851955808, 'size_impact_curve': 5.960858366591633, 'flow_impact_curve': 9.281619384172524}","[43.65152779025976, 44.94765852524236, 32.92680370741067]",COMPLETE
12,42.56049352723386,0.636938299193462,0.10890832232538526,4.425080145306073,0.734916337708068,0.4349562911074149,2.0,1.2814464019472038,1.1656952827127784,0.4047714837202507,2.098863073069224,0.5750641643143164,0.09490053682737178,0.07575857301348132,8.95770439081918,0.12279303417133113,0.856992855994686,0.0004529194101554881,3.1172355105227143,6.367838655788279,"{'median_spread': 0.0, 'mean_trade_size': 0.2739986659379723, 'trades_per_second': 0.26554176512481503, 'return_volatility': 0.7929633936742277, 'spread_distribution': 0.9942661682381941, 'relative_spread_distribution': 0.993493603067752, 'trade_size_distribution': 0.38942943799875424, 'interarrival_distribution': 0.6692684579086022, 'bid_depth_distribution': 1.7483745108958237, 'ask_depth_distribution': 1.5517477458031281, 'sign_acf_curve': 0.5825737668844857, 'response_curve': 3.5316455454468536, 'clock_response_curve': 1.2175726951222086, 'size_impact_curve': 8.807326085143943, 'flow_impact_curve': 7.427097596577937}","[36.755824054872505, 51.16986830682474, 38.800612421636075]",COMPLETE
13,24.521730532270404,0.9443252571934979,0.08707908455522119,1.1715965346544785,0.3089681178477579,0.11580059986683088,1.0,0.1647211666697315,1.1536785922002408,0.6438970122099474,0.6925314017436688,0.6593724963116494,0.0019559550354341145,0.5605234690305813,3.6855899684101305,0.12416271163325288,0.8663955387588235,0.0005842486239423761,2.4614818851392775,1.2896349505894698,"{'median_spread': 0.0, 'mean_trade_size': 0.711445595367417, 'trades_per_second': 0.44783502885064647, 'return_volatility': 0.24711432356812016, 'spread_distribution': 1.0456436196686296, 'relative_spread_distribution': 1.044563857698817, 'trade_size_distribution': 0.802146124693422, 'interarrival_distribution': 0.40596977932787937, 'bid_depth_distribution': 0.8757782877756989, 'ask_depth_distribution': 0.8992486196039368, 'sign_acf_curve': 0.5139466604080692, 'response_curve': 1.2641447187815096, 'clock_response_curve': 1.1089047788849866, 'size_impact_curve': 2.754582993006641, 'flow_impact_curve': 4.397174744883901}","[24.4442780511427, 26.043167999070644, 22.884300304009454]",COMPLETE
14,26.84499278535736,0.8139474861715972,1.5346879918523124,0.20890995586874447,0.07509740166213975,0.8364465989590908,3.0,0.17071620490853298,1.5550504967359584,0.6395301485201599,0.4187303097784232,0.6636381644897986,0.0013016886546185695,0.6319884099490902,6.352940431925025,0.05340592173676543,0.8535622352407337,0.0011250696498799498,2.9432771045969703,3.4008228232291517,"{'median_spread': 0.6666666000000067, 'mean_trade_size': 0.19818753045197823, 'trades_per_second': 0.6358281361324943, 'return_volatility': 0.29462827754652154, 'spread_distribution': 0.9230841728674143, 'relative_spread_distribution': 0.9231407504255387, 'trade_size_distribution': 0.22080489013273574, 'interarrival_distribution': 0.36703284682919324, 'bid_depth_distribution': 0.3625053044539883, 'ask_depth_distribution': 0.41190584936564134, 'sign_acf_curve': 0.2648783990312941, 'response_curve': 1.6928490303812749, 'clock_response_curve': 0.9823498567163483, 'size_impact_curve': 6.131973709330762, 'flow_impact_curve': 4.097201715304675}","[26.55450377478944, 30.899009514776143, 22.571341643022123]",COMPLETE
15,23.71536547775678,1.0915285368527479,1.097124441571665,0.05100229724259313,0.14979235902743404,1.4113681148506656,3.0,0.08901398102304384,1.1794342765714683,0.793799984082686,0.37965338860585457,0.7236993340512927,0.0010736994193980096,0.4088296789364816,2.258922196384476,0.05430206717930266,0.8582832303721226,0.001169323070759105,3.1760826505713777,0.13201530600692776,"{'median_spread': 2.99999970007279, 'mean_trade_size': 0.21341449844854998, 'trades_per_second': 0.9808808647004259, 'return_volatility': 0.5017103574583156, 'spread_distribution': 0.7937552823966666, 'relative_spread_distribution': 0.7951516525224904, 'trade_size_distribution': 0.18843222860661193, 'interarrival_distribution': 0.6442430284596985, 'bid_depth_distribution': 0.5317446444221691, 'ask_depth_distribution': 0.4327822504011755, 'sign_acf_curve': 0.20905853739691496, 'response_curve': 0.988994875602545, 'clock_response_curve': 1.0425767596347908, 'size_impact_curve': 2.5062082015204554, 'flow_impact_curve': 1.8019037106300742}","[23.56088958201509, 23.881402687391912, 23.68400186796229]",COMPLETE
16,22.265836473803656,1.1573982236653244,0.7848331663119918,0.07549488684339671,0.20513070877355344,1.5372876893538518,3.0,0.08441516280795316,0.9202299893233229,0.798253854513639,0.3008454874682754,0.7158562236742861,0.001016854502296836,0.38548636500341377,2.1364074573220204,0.05147719217658934,0.8794534255687906,0.001158538508707391,3.19239446565465,1.153568906538602,"{'median_spread': 1.9999998000727797, 'mean_trade_size': 0.03796736680378044, 'trades_per_second': 1.1009031229350292, 'return_volatility': 0.5483273445402638, 'spread_distribution': 0.8949445345318634, 'relative_spread_distribution': 0.8954860210397998, 'trade_size_distribution': 0.3436393905499646, 'interarrival_distribution': 0.6847520661556019, 'bid_depth_distribution': 0.7077436439412549, 'ask_depth_distribution': 0.6857084350116626, 'sign_acf_curve': 0.22491862815410557, 'response_curve': 1.244827571523935, 'clock_response_curve': 1.0592867513608233, 'size_impact_curve': 1.6797390291464904, 'flow_impact_curve': 1.4428404851639698}","[21.006953959675425, 23.76474825423771, 21.85277187151705]",COMPLETE
17,24.030201689357995,1.2034733113486313,1.0828751982211058,0.0505180680637981,0.16689950507673756,1.9470243755383674,4.0,0.0833158911452725,0.6392905474938155,0.7615934281975075,0.174575685462376,0.7391136294984246,0.0012500325137754869,0.35865127308356815,2.0536524866455195,0.06295356192764683,0.9374436119190325,0.0011701591898581058,3.304100356879303,0.47237767063228026,"{'median_spread': 1.9999998000727797, 'mean_trade_size': 0.15596994918705204, 'trades_per_second': 1.146675638599092, 'return_volatility': 0.5352231454052349, 'spread_distribution': 0.9279231785422429, 'relative_spread_distribution': 0.928072527958237, 'trade_size_distribution': 0.19290245387999053, 'interarrival_distribution': 0.6957623152517268, 'bid_depth_distribution': 0.49474610028120275, 'ask_depth_distribution': 0.5197764416379279, 'sign_acf_curve': 0.46660469809523947, 'response_curve': 1.5448758621300804, 'clock_response_curve': 1.0858265273683971, 'size_impact_curve': 2.3821753889658175, 'flow_impact_curve': 1.5158407902066726}","[24.059437390092704, 23.40342698981088, 24.556884037575546]",COMPLETE
18,18.968961521571778,1.186995420936565,1.2954137635159748,0.05014884812656879,0.18441581980471677,1.8216139471451451,3.0,0.08122345691593412,0.8852610913697349,0.7812459933729244,0.00960014362091301,0.7483899109292026,0.001125363331546977,0.39745760796850643,2.018328209157065,0.05197461982432033,0.8820386232109053,0.0012402428118566229,3.247865457039553,0.8836086907428253,"{'median_spread': 0.0, 'mean_trade_size': 0.2520333654988915, 'trades_per_second': 1.2177861089065918, 'return_volatility': 0.4873619515713626, 'spread_distribution': 1.0824654414131567, 'relative_spread_distribution': 1.0811423501714195, 'trade_size_distribution': 0.14579340021186438, 'interarrival_distribution': 0.6903185683438435, 'bid_depth_distribution': 0.4612946698853883, 'ask_depth_distribution': 0.4807636992480719, 'sign_acf_curve': 0.2592395792093108, 'response_curve': 0.8524731635770978, 'clock_response_curve': 0.9855716264934825, 'size_impact_curve': 2.4887565259771054, 'flow_impact_curve': 1.969514116716886}","[19.2199572533032, 17.72562286801563, 19.82876313978508]",COMPLETE
19,21.859762020565444,1.4072820594093483,0.931315945932609,0.051961723290361285,0.18270477044121913,1.8862165024942301,5.0,0.0805853829977726,0.6575719281805219,0.4723420475172908,0.008196593503538492,0.7320915761991371,0.0034429689736620505,0.35888086739346337,2.042364294163001,0.04736387425000153,0.8996706109039585,0.0013510831449501009,3.4425749557534555,0.5644794077301596,"{'median_spread': 0.0, 'mean_trade_size': 0.554010886672268, 'trades_per_second': 1.3400650038658448, 'return_volatility': 0.49124419706017974, 'spread_distribution': 1.0871762374001068, 'relative_spread_distribution': 1.0858475458618309, 'trade_size_distribution': 0.5274949345328831, 'interarrival_distribution': 0.7174381083374947, 'bid_depth_distribution': 0.5983995855377554, 'ask_depth_distribution': 0.4408130158975048, 'sign_acf_curve': 0.33866679162868124, 'response_curve': 1.5486188079105887, 'clock_response_curve': 0.9176283074144811, 'size_impact_curve': 2.6128692785845424, 'flow_impact_curve': 1.7978081182229968}","[22.492519912656704, 21.8887102919829, 21.113383945897198]",COMPLETE
20,56.381540586074806,1.4720881328710453,8.41256637267044,0.06107214739051692,0.17499081398469787,1.7791455923943802,5.0,0.08173377045360838,0.5423243955912527,0.4234308185915716,0.006901934376800685,0.7441662187745156,0.00399475824950243,0.2968079739083208,2.0966560338647335,0.042362323204302194,0.9398399841218755,0.0015849494759823351,3.474005664117554,2.4282178265598864,"{'median_spread': 0.0, 'mean_trade_size': 0.9654574663518152, 'trades_per_second': 1.2982074584720755, 'return_volatility': 0.31917530134427063, 'spread_distribution': 1.0871762374001068, 'relative_spread_distribution': 1.0858235916959784, 'trade_size_distribution': 0.4531884414874985, 'interarrival_distribution': 0.7329148406629536, 'bid_depth_distribution': 0.7011473823395887, 'ask_depth_distribution': 0.5762565540089408, 'sign_acf_curve': 0.561163655244139, 'response_curve': 7.43204897941238, 'clock_response_curve': 0.8600369381236685, 'size_impact_curve': 13.393278881271444, 'flow_impact_curve': 7.3913046112173575}","[53.854752795834415, 55.34032333844524, 59.585312949960795]",COMPLETE
21,21.602319409072013,1.2059254897351275,1.0876990913665001,0.051684618310830585,0.22179341369041777,1.9981113242586,5.0,0.08931402664946035,0.8012611333548912,0.7889500930616955,0.009558917841814377,0.74524115852915,0.0026643240306120437,0.3922456792224407,2.1895890721227427,0.0467543364801898,0.8900735508948386,0.0013834836301525719,3.2400496320104355,3.211924013372704,"{'median_spread': 0.0, 'mean_trade_size': 0.3784521306625666, 'trades_per_second': 1.2360164270814662, 'return_volatility': 0.4808328608216425, 'spread_distribution': 1.0824654414131567, 'relative_spread_distribution': 1.0811213290179982, 'trade_size_distribution': 0.1573898635874658, 'interarrival_distribution': 0.7054362372252769, 'bid_depth_distribution': 0.39624037134037343, 'ask_depth_distribution': 0.3444454639136372, 'sign_acf_curve': 0.30365878097234933, 'response_curve': 1.3289838965825775, 'clock_response_curve': 1.0527996754826476, 'size_impact_curve': 2.995134644358457, 'flow_impact_curve': 2.3723336235353893}","[18.739638576446325, 25.954843604193734, 19.630687444570075]",COMPLETE
22,21.117206325723615,1.2909201805415063,1.694841347212523,0.05040406064358652,0.2363365309893921,1.6807170400539548,5.0,0.08102392480161481,0.6741665380379807,0.48728938945998557,0.008071298449670078,0.7473082359442018,0.003573195089047497,0.40916203331014284,2.035221784956943,0.0439533853830891,0.8994409215612211,0.001486751784112689,3.4393774000637243,0.7315760734112489,"{'median_spread': 0.0, 'mean_trade_size': 0.6655721080496783, 'trades_per_second': 1.3662568873263323, 'return_volatility': 0.45307828801789823, 'spread_distribution': 1.0871762374001068, 'relative_spread_distribution': 1.085778000218604, 'trade_size_distribution': 0.5913348042944265, 'interarrival_distribution': 0.6816710210188827, 'bid_depth_distribution': 0.28540222099908696, 'ask_depth_distribution': 0.29985721575931595, 'sign_acf_curve': 0.33800989831924405, 'response_curve': 0.9839772782422237, 'clock_response_curve': 0.9333304009981055, 'size_impact_curve': 2.8433240458119933, 'flow_impact_curve': 2.2680518116829544}","[22.074391851928656, 20.833003595257765, 20.33448711897275]",COMPLETE
23,21.513778863388175,1.1482675488560163,1.9188189721124478,0.052388552597284636,0.2979896341256807,1.8367547798802566,5.0,0.12532960495450515,0.7985515287260678,0.5190995843162479,0.007926989724165586,0.7450922679568227,0.0031146738087693866,0.43515577895506924,3.329507956267477,0.038793682331609444,0.8995843255558539,0.001728378099809193,3.2054546627203697,1.3428956619552346,"{'median_spread': 0.0, 'mean_trade_size': 0.6140198187198732, 'trades_per_second': 1.0450131022731646, 'return_volatility': 0.2218336621770303, 'spread_distribution': 1.0871762374001068, 'relative_spread_distribution': 1.0858333650923804, 'trade_size_distribution': 0.43120133693321155, 'interarrival_distribution': 0.6414491306864626, 'bid_depth_distribution': 0.4485358369726697, 'ask_depth_distribution': 0.43958055780980737, 'sign_acf_curve': 0.28335429744165075, 'response_curve': 1.0639728362985799, 'clock_response_curve': 0.9318567256320102, 'size_impact_curve': 3.833046207845802, 'flow_impact_curve': 2.4861061886096727}","[20.45516477725031, 23.34514975684401, 20.53958770677692]",COMPLETE
24,22.595552638366307,1.1174493451786847,2.6285367202016983,0.05549390241846374,0.34885944096107224,1.9221436256910525,5.0,0.1522148288852884,0.5225863571849054,0.4554506582604741,0.007315965241603805,0.7490572329589956,0.004294932052542692,0.46439808388890935,3.467104350452684,0.030738557519098354,0.9020742648366089,0.0016642483102077776,3.1683364333358934,2.3292258557929295,"{'median_spread': 0.0, 'mean_trade_size': 0.6305232920730685, 'trades_per_second': 1.0194086832959333, 'return_volatility': 0.17764321398613805, 'spread_distribution': 1.0920753728763106, 'relative_spread_distribution': 1.090710205158716, 'trade_size_distribution': 0.26108366132342137, 'interarrival_distribution': 0.6060260380645687, 'bid_depth_distribution': 0.31473378362476606, 'ask_depth_distribution': 0.2662665583005597, 'sign_acf_curve': 0.3206262945726948, 'response_curve': 1.959281691740366, 'clock_response_curve': 1.0612229038459509, 'size_impact_curve': 3.071341929957102, 'flow_impact_curve': 2.4356769785790386}","[21.279482760778308, 20.42208475584665, 25.735706520105012]",COMPLETE
25,22.5832076638669,0.018308103290501032,2.8815448698581374,0.11788017028532635,0.3588276739460087,0.8422059848971746,5.0,0.13807470014949477,0.838687458844808,0.48091495040409704,0.005761228106014533,0.6022408271072351,0.0036109068719201143,0.45860299517981973,3.5057057682357318,0.06725587310909384,0.8912593815186856,0.0019772072494187625,3.496985661085954,2.3924543446480753,"{'median_spread': 0.0, 'mean_trade_size': 0.6619459647828162, 'trades_per_second': 0.7813204753648432, 'return_volatility': 0.2255324759340489, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951692919985796, 'trade_size_distribution': 0.4014243396242982, 'interarrival_distribution': 0.5008150914388078, 'bid_depth_distribution': 1.0647277920857385, 'ask_depth_distribution': 1.092528279009721, 'sign_acf_curve': 0.1985847166448633, 'response_curve': 1.2901764750300322, 'clock_response_curve': 1.076353888206336, 'size_impact_curve': 2.759492626552751, 'flow_impact_curve': 3.0446054166359886}","[20.438149472177464, 21.12918422904519, 25.823421138680846]",COMPLETE
26,25.956646700936936,1.1493861819302762,2.0142424594602577,0.052994319072365396,0.157905156737724,1.9404628915574706,4.0,0.13054961375816582,0.9051274019877384,0.4982308652580568,0.013562954715128389,0.7370750373917432,0.0028017386046085384,0.45827331883268163,3.4235470307524376,0.03361641207928706,0.9457481597379956,0.0016846180022248502,3.1247991810125986,3.764757480814803,"{'median_spread': 0.0, 'mean_trade_size': 0.7118123625614169, 'trades_per_second': 0.9493819920792941, 'return_volatility': 0.20700501017146655, 'spread_distribution': 1.079874491600696, 'relative_spread_distribution': 1.07863656172583, 'trade_size_distribution': 0.5678673931900962, 'interarrival_distribution': 0.6328889850054615, 'bid_depth_distribution': 0.62919892331446, 'ask_depth_distribution': 0.5257306060189468, 'sign_acf_curve': 0.588440614227594, 'response_curve': 2.206039750187932, 'clock_response_curve': 0.9961474729831985, 'size_impact_curve': 3.3454560756133405, 'flow_impact_curve': 3.0820957985735142}","[30.713763028721214, 21.587603452728057, 25.003859999239317]",COMPLETE
27,22.441111718550705,1.2810687254291524,2.0923042438776984,0.12205991770898586,0.384328120631858,0.7160193865425446,5.0,0.1261632890130267,0.555151512640336,0.3427562490279129,0.0012166405858034662,0.622755722283862,0.0057630407619445444,0.3027753808900995,3.192224496596533,0.033506291557415274,0.8834328778411338,0.000986165252995688,3.227750771931408,0.6823041645754327,"{'median_spread': 0.0, 'mean_trade_size': 0.08495186892925376, 'trades_per_second': 0.6337331999878836, 'return_volatility': 0.32930574310426836, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0952094502797713, 'trade_size_distribution': 0.49120876946549435, 'interarrival_distribution': 0.6238973047060926, 'bid_depth_distribution': 0.8027893839839183, 'ask_depth_distribution': 0.7705976202342059, 'sign_acf_curve': 0.2863547379423445, 'response_curve': 1.3145260162643237, 'clock_response_curve': 0.909059912481247, 'size_impact_curve': 3.8596676541565818, 'flow_impact_curve': 2.9929042710617626}","[23.180767004586542, 22.519378602547604, 21.52084392383165]",COMPLETE
28,23.10132013032516,1.0640810573682173,1.774527651870004,0.05255650589922347,0.14294560756593339,1.9662648094562132,4.0,0.08473781640544434,0.8940442710480999,0.5331692797691309,0.014963974733646773,0.7478083109164751,0.002591570822458405,0.46460135422534016,2.1041483358141084,0.06906642052658309,0.9003603616899037,0.0026687929647975306,3.4664508579757056,1.5441987757391507,"{'median_spread': 0.0, 'mean_trade_size': 1.145503054129964, 'trades_per_second': 1.4640728228849023, 'return_volatility': 0.3363405740923325, 'spread_distribution': 1.0716554650299346, 'relative_spread_distribution': 1.0704733402741418, 'trade_size_distribution': 0.9031707956592618, 'interarrival_distribution': 0.6622391334638741, 'bid_depth_distribution': 0.35228349770666273, 'ask_depth_distribution': 0.4779892771157206, 'sign_acf_curve': 0.3794585056251405, 'response_curve': 1.639832217173345, 'clock_response_curve': 0.9452539703653406, 'size_impact_curve': 2.456618059961969, 'flow_impact_curve': 1.8987700911883636}","[21.16086330598116, 22.969296575458984, 24.94217069317447]",COMPLETE
29,28.30099459164889,1.4788238630207633,5.452801376780463,0.3216853649024726,0.3551503401327916,0.7212444310016064,5.0,0.08025929451499737,0.5751572543709526,0.5428479148080754,0.004113277746269429,0.7490688709273142,0.002342906862854113,0.2854349822566246,3.4851989749160346,0.04059531365691441,0.87074400472127,0.0016688279781062643,3.0429323003947997,2.646129744395553,"{'median_spread': 0.0, 'mean_trade_size': 0.08792975453065609, 'trades_per_second': 1.1699823366019808, 'return_volatility': 0.15074531183487264, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951874174129865, 'trade_size_distribution': 0.6468081463484788, 'interarrival_distribution': 0.7412881428956529, 'bid_depth_distribution': 0.9334201340265675, 'ask_depth_distribution': 1.0594010039404418, 'sign_acf_curve': 0.18725642804452447, 'response_curve': 1.203368073894634, 'clock_response_curve': 1.0026369237360964, 'size_impact_curve': 4.362692908322545, 'flow_impact_curve': 5.600284842885071}","[30.886521940455715, 24.581983412395584, 29.037558960436044]",COMPLETE
30,106.64815844601839,1.039167259279124,2.971506249670337,0.24610560083206975,0.47616168697573574,1.9904478633434057,4.0,0.14505347162132962,1.0632187014398793,0.34637631216283815,0.001790930100656527,0.6094190577299317,0.010054870482133542,0.45535078080341806,23.562459309487632,0.0812211735803656,0.9154037412404236,0.0016714160440381588,3.4809243405486026,22.020526162322817,"{'median_spread': 0.0, 'mean_trade_size': 1.0996724462632612, 'trades_per_second': 0.7719188676296226, 'return_volatility': 3.7763632977292283, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0949693408920742, 'trade_size_distribution': 0.47500520133516216, 'interarrival_distribution': 0.5370143406696106, 'bid_depth_distribution': 0.6506728884604792, 'ask_depth_distribution': 0.7764436114185841, 'sign_acf_curve': 0.294869857674775, 'response_curve': 18.00286010514516, 'clock_response_curve': 1.1974815242007575, 'size_impact_curve': 19.059642642210882, 'flow_impact_curve': 15.96951368562315}","[110.44099958679102, 76.46576760026333, 129.73462922665237]",COMPLETE
31,19.594462134989882,1.220790120805886,1.1048170668344064,0.052047166742636056,0.20699989404778657,1.9505558469868438,5.0,0.08027801310497051,0.8552625041097623,0.7812307334089168,0.012654791153169004,0.7438974832181939,0.002624206688742613,0.38060125765591485,2.200961437559674,0.04534915353079316,0.892069147661705,0.00140807901971129,3.274450071170441,1.4175822563394276,"{'median_spread': 0.0, 'mean_trade_size': 0.550870444738408, 'trades_per_second': 1.259493672722367, 'return_volatility': 0.43636301169306924, 'spread_distribution': 1.079874491600696, 'relative_spread_distribution': 1.0786153598349246, 'trade_size_distribution': 0.3610496817121081, 'interarrival_distribution': 0.6932647934042322, 'bid_depth_distribution': 0.38630425427828513, 'ask_depth_distribution': 0.33031226446110534, 'sign_acf_curve': 0.2973255520176548, 'response_curve': 0.7558900103536724, 'clock_response_curve': 0.9279234931342241, 'size_impact_curve': 2.7301487500504726, 'flow_impact_curve': 2.128237515841023}","[21.48531145533209, 18.900525102538595, 18.184912508648043]",COMPLETE
